"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-01-28",,"91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-01-29",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-01-30",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-01-31",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-01",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-02",,"93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-03",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-04",,"96","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-05","0.00","95",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-06",,"95","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-07",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-08",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-09",,"93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-10",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-11",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-12",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-13",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-14",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-15",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-16",,"92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-17",,"91","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-18",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-19",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-20",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-21",,"92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-22",,"95","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-23",,"95",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-24",,"95","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-25",,"93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-26",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-27","0.00","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-02-28",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-01",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-02",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-03",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-04",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-05","0.00","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-06",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-07",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-08","0.02","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-09","0.00","93","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-10","0.00","92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-11",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-12",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-13",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-14","0.04","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-15","0.75","93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-16","0.24","93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-17","0.00","92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-18",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-19",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-20",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-21",,"94","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-22",,"94","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-23",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-24",,"96","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-25",,"96","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-26",,"98","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-27",,"98","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-28",,"95","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-29",,"95",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-30","0.00","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-03-31","0.00","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-01",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-02",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-03",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-04",,"96","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-05",,"96","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-06",,"96","81"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-07",,"95","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-08","1.34","95","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-09","0.12","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-10","0.12","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-11","0.39","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-12","0.31","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-13","0.04","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-14","1.10","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-15","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-16",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-17",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-18","0.08","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-19","0.00","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-20","0.04","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-21","0.59","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-22","6.34","90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-23","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-24",,"92",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-25",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-26",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-27",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-28",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-29",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-04-30","0.00","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-01",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-02",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-03",,"93","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-04",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-05",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-06",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-07",,"93","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-08",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-09",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-10","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-11","0.55","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-12","1.54","99","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-13","0.67","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-14","0.24","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-15","0.91","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-16","0.04","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-17","3.86","84","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-18","3.82","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-19","0.02","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-20","1.61","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-21","0.00","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-22","0.39","92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-23","0.01","92","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-24","0.28","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-25","0.67","91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-26","0.00","91","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-27","0.00","93","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-28",,"93","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-29",,"92","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-30","0.00","92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-05-31","0.16","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-01","0.59","88","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-02","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-03","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-04","1.18","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-05","0.39","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-06","0.24","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-07","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-08","1.89","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-09","0.24","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-10","0.04","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-11","0.02","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-12","0.28","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-13","0.02","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-14","0.63","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-15","0.47","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-16","0.47","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-17","0.28","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-18","0.08","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-19","0.67",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-20","0.00","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-21","0.24","89","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-22","0.16","89","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-23","0.39","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-24","0.16","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-25","0.59","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-26","0.87","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-27","1.14","87","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-28","4.69",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-29","0.20","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-06-30","0.24","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-01","0.00","90","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-02","0.08","90","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-03","0.00","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-04","0.02","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-05","0.12","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-06","0.00","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-07","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-08","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-09","0.08","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-10","0.02","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-11","0.16","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-12","0.02","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-13","0.00","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-14",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-15","0.01","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-16","0.02","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-17","1.02","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-18","0.35","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-19","0.01","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-20","0.03","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-21","0.20",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-22","0.01","103","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-23","0.00","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-24","0.28","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-25","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-26","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-27","0.00","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-28",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-29",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-30",,"89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-07-31",,"88","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-01","0.00","91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-02",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-03",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-04","0.03","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-05","0.03","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-06","0.01","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-07","0.08","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-08","0.00","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-09","0.01","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-10","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-11","0.04","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-12","0.02","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-13","0.04","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-14","0.20","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-15","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-16","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-17","0.02","94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-18","0.24","94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-19","0.35","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-20","0.20","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-21","0.20","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-22","0.51","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-23","0.02","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-24","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-25","0.00","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-26",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-27",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-28",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-29",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-30",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-08-31",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-01",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-02",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-03",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-04",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-05",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-06","0.83","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-07","0.04","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-08","0.28","90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-09","2.01","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-10","0.12","84","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-11","0.67","87","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-12","1.65","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-13","0.01","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-14","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-15","0.12","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-16","0.67","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-17","0.87","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-18","0.16",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-19","0.31","88","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-20","0.28","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-21","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-22","0.24","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-23","0.04","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-24","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-25","0.04","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-26","1.38","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-27","0.04","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-28","0.04","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-29","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-09-30","0.24","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-01","0.16","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-02","0.20","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-03","0.02","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-04","0.83","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-05","0.47","85","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-06","0.04","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-07","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-08","0.24","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-09","2.40",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-10","1.30","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-11","0.04","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-12","0.12","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-13","0.63","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-14","0.12","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-15","0.00","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-16","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-17",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-18","0.04","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-19","0.08","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-20","0.02","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-21","0.43","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-22","0.12","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-23","0.59","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-24","1.77","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-25","0.94","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-26","0.12","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-27","0.00","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-28",,"89",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-29",,"89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-30","0.20","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-10-31","4.29","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-01","0.04","83","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-02","0.98","84","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-03","0.20","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-04","0.08","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-05","0.51","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-06","0.01","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-07","0.59","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-08","1.61","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-09","0.16","87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-10","0.59","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-11","0.24","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-12","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-13","0.35","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-14","0.31","84","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-15","0.00","84",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-16","0.87","86",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-17","0.43","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-18","0.28","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-19","1.30","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-20","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-21","0.04","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-22","0.04","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-23","0.39","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-24","0.08","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-25","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-26",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-27",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-28","0.08","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-29","0.02","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-11-30","0.39","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-01","0.02","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-02","0.79","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-03","0.16","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-04","0.24","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-05","0.28","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-06","0.24","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-07","0.28","87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-08","0.55","87",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-09","0.31","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-10","0.08","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-11","0.20","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-12","0.04","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-13","0.35","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-14","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-15","1.34","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-16","1.22","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-17","0.12","90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-18","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-19","0.16","85","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-20","0.08","93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-21","0.00","93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-22",,"91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-23",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-24",,"92","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-25",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-26",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-27",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-28","0.00","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-29","0.01","94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-30","0.00","93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2015-12-31",,"93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-01",,"96","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-02",,"96","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-03",,"93","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-04",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-05",,"92","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-06",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-07",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-08",,"94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-09",,"94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-10",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2016-01-11",,"94","75"
